sample_id,video_path,source_dataset,original_label,mapped_label,label_id,label_type,duration,fps,num_frames,width,height,split,scene_id,camera_id,start_frame,end_frame,notes
Mk3DdsuI71U_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Mk3DdsuI71U_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.0,30.0,900,1080,720,test,Minnesota,Minnesota::highway,160,340,accident_time=7.3333330000000005;type=t-bone
Mk3DdsuI71U_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Mk3DdsuI71U_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.0,30.0,900,1080,720,test,Minnesota,Minnesota::highway,0,130,derived_pre_accident_until=4.333;weak_negative=true
mmEiKiU-ZLs_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/mmEiKiU-ZLs_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.033333,19.944506,599,1620,1080,test,Minnesota,Minnesota::highway,76,196,accident_time=5.833;type=single
mmEiKiU-ZLs_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/mmEiKiU-ZLs_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.033333,19.944506,599,1620,1080,test,Minnesota,Minnesota::highway,0,57,derived_pre_accident_until=2.833;weak_negative=true
gKNkwyn6a-o_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/gKNkwyn6a-o_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,20.133333,28.013245,564,1920,1080,test,Minnesota,Minnesota::signalized_intersection,78,246,accident_time=4.766667;type=t-bone
gKNkwyn6a-o_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/gKNkwyn6a-o_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,20.133333,28.013245,564,1920,1080,test,Minnesota,Minnesota::signalized_intersection,0,49,derived_pre_accident_until=1.767;weak_negative=true
1koo-2ZTC9U_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/1koo-2ZTC9U_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,15.466667,29.87069,462,1620,1080,test,Minnesota,Minnesota::highway,52,231,accident_time=3.733;type=single
Cfot7TRlxAQ_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Cfot7TRlxAQ_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,6.333333,27.157895,172,1620,1080,test,Minnesota,Minnesota::signalized_intersection,90,172,accident_time=5.300000000000001;type=head-on
Cfot7TRlxAQ_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Cfot7TRlxAQ_00.mp4,ACCIDENT-real,head-on,non_accident,0,weak_clip_pre_event,6.333333,27.157895,172,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,62,derived_pre_accident_until=2.300;weak_negative=true
at2_tQSDlKg_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/at2_tQSDlKg_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,30.0,30.0,900,1080,720,test,Minnesota,Minnesota::grade_separated_intersection,0,162,accident_time=1.4000000000000001;type=sideswipe
jzFOvz-C9q0_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/jzFOvz-C9q0_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,27.466667,30.0,824,1080,720,train,Minnesota,Minnesota::highway,95,275,accident_time=5.166667;type=sideswipe
jzFOvz-C9q0_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/jzFOvz-C9q0_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,27.466667,30.0,824,1080,720,train,Minnesota,Minnesota::highway,0,65,derived_pre_accident_until=2.167;weak_negative=true
wJBN4-qBBWI_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/wJBN4-qBBWI_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.066667,29.933481,900,1920,1080,test,Minnesota,Minnesota::highway,121,301,accident_time=6.033;type=single
wJBN4-qBBWI_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/wJBN4-qBBWI_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.066667,29.933481,900,1920,1080,test,Minnesota,Minnesota::highway,0,91,derived_pre_accident_until=3.033;weak_negative=true
CuKoIfFdF_U_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CuKoIfFdF_U_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.033333,27.63596,830,1620,1080,test,Minnesota,Minnesota::signalized_intersection,105,271,accident_time=5.8;type=t-bone
CuKoIfFdF_U_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CuKoIfFdF_U_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.033333,27.63596,830,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,77,derived_pre_accident_until=2.800;weak_negative=true
LosVYAhNYlY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/LosVYAhNYlY_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,7.533333,26.415929,199,1080,720,test,Minnesota,Minnesota::signalized_intersection,44,199,accident_time=3.667;type=t-bone
tAGibqigAx0_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/tAGibqigAx0_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,30.033333,30.0,901,1080,720,test,Minnesota,Minnesota::signalized_intersection,60,240,accident_time=4.0;type=head-on
tAGibqigAx0_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/tAGibqigAx0_00.mp4,ACCIDENT-real,head-on,non_accident,0,weak_clip_pre_event,30.033333,30.0,901,1080,720,test,Minnesota,Minnesota::signalized_intersection,0,30,derived_pre_accident_until=1.000;weak_negative=true
W5YikE19nkc_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/W5YikE19nkc_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.066667,29.933481,900,1620,1080,test,Minnesota,Minnesota::signalized_intersection,134,314,accident_time=6.467;type=t-bone
W5YikE19nkc_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/W5YikE19nkc_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.066667,29.933481,900,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,104,derived_pre_accident_until=3.467;weak_negative=true
n4SC6GEp99A_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/n4SC6GEp99A_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.033333,26.470588,795,1620,1080,test,Minnesota,Minnesota::signalized_intersection,82,241,accident_time=5.1;type=t-bone
n4SC6GEp99A_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/n4SC6GEp99A_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.033333,26.470588,795,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,56,derived_pre_accident_until=2.100;weak_negative=true
QmNsR_29zIs_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/QmNsR_29zIs_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,25.666667,28.480519,731,1620,1080,test,Minnesota,Minnesota::signalized_intersection,355,526,accident_time=14.467;type=t-bone
QmNsR_29zIs_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/QmNsR_29zIs_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,25.666667,28.480519,731,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,327,derived_pre_accident_until=11.467;weak_negative=true
0a405keDKpc_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/0a405keDKpc_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.033333,30.0,901,1620,1080,test,Minnesota,Minnesota::signalized_intersection,211,391,accident_time=9.033;type=t-bone
0a405keDKpc_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/0a405keDKpc_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.033333,30.0,901,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,181,derived_pre_accident_until=6.033;weak_negative=true
XGmx0mhtM_A_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/XGmx0mhtM_A_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.066667,23.381375,703,1080,720,test,Minnesota,Minnesota::signalized_intersection,103,244,accident_time=6.433;type=t-bone
XGmx0mhtM_A_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/XGmx0mhtM_A_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.066667,23.381375,703,1080,720,test,Minnesota,Minnesota::signalized_intersection,0,80,derived_pre_accident_until=3.433;weak_negative=true
hgm6sQUl8Yg_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/hgm6sQUl8Yg_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,25.266667,29.920844,756,1620,1080,test,Minnesota,Minnesota::highway,0,160,accident_time=1.333;type=single
WgD4Rf1J8P4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/WgD4Rf1J8P4_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.033333,27.63596,830,1620,1080,test,Minnesota,Minnesota::signalized_intersection,128,294,accident_time=6.633;type=t-bone
WgD4Rf1J8P4_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/WgD4Rf1J8P4_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.033333,27.63596,830,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,100,derived_pre_accident_until=3.633;weak_negative=true
7Q6tqECKuVw_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/7Q6tqECKuVw_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.0,29.333333,880,1080,720,test,Minnesota,Minnesota::highway,181,357,accident_time=8.167;type=single
7Q6tqECKuVw_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/7Q6tqECKuVw_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.0,29.333333,880,1080,720,test,Minnesota,Minnesota::highway,0,152,derived_pre_accident_until=5.167;weak_negative=true
bMFK3B5qPiE_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/bMFK3B5qPiE_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.0,30.0,900,1080,720,test,Minnesota,Minnesota::highway,110,290,accident_time=5.666666;type=single
bMFK3B5qPiE_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/bMFK3B5qPiE_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.0,30.0,900,1080,720,test,Minnesota,Minnesota::highway,0,80,derived_pre_accident_until=2.667;weak_negative=true
9BbYjDDO59w_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/9BbYjDDO59w_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,3.8,29.736842,113,1620,1080,test,Minnesota,Minnesota::highway,0,113,accident_time=1.5670000000000002;type=sideswipe
r_hzgvP7sJg_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/r_hzgvP7sJg_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,32.0,26.0625,834,1620,1080,test,Minnesota,Minnesota::signalized_intersection,89,245,accident_time=5.4;type=t-bone
r_hzgvP7sJg_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/r_hzgvP7sJg_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,32.0,26.0625,834,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,63,derived_pre_accident_until=2.400;weak_negative=true
rqXj43PDmBw_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/rqXj43PDmBw_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,23.166667,29.956835,694,1080,720,test,Minnesota,Minnesota::highway,367,547,accident_time=14.267;type=single
rqXj43PDmBw_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/rqXj43PDmBw_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,23.166667,29.956835,694,1080,720,test,Minnesota,Minnesota::highway,0,338,derived_pre_accident_until=11.267;weak_negative=true
T1g7fA6Ad-g_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/T1g7fA6Ad-g_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,25.266667,30.0,758,1620,1080,test,Minnesota,Minnesota::highway,42,222,accident_time=3.4;type=single
7FzkwCUqP1Y_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/7FzkwCUqP1Y_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,29.6,28.817568,853,2400,1080,test,Minnesota,Minnesota::simple_intersection,122,295,accident_time=6.233;type=t-bone
7FzkwCUqP1Y_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/7FzkwCUqP1Y_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,29.6,28.817568,853,2400,1080,test,Minnesota,Minnesota::simple_intersection,0,93,derived_pre_accident_until=3.233;weak_negative=true
Ly7szYRjMdw_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Ly7szYRjMdw_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,14.033333,23.301663,327,1620,1080,test,Minnesota,Minnesota::highway,87,227,accident_time=5.733;type=single
Ly7szYRjMdw_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Ly7szYRjMdw_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,14.033333,23.301663,327,1620,1080,test,Minnesota,Minnesota::highway,0,64,derived_pre_accident_until=2.733;weak_negative=true
jPM0jwxK2W8_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/jPM0jwxK2W8_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,29.533333,10.936795,323,1080,720,test,Minnesota,Minnesota::signalized_intersection,0,63,accident_time=1.7;type=single
9nmufil1vvo_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/9nmufil1vvo_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,15.066667,29.402655,443,1620,1080,test,Minnesota,Minnesota::signalized_intersection,90,267,accident_time=5.067;type=t-bone
9nmufil1vvo_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/9nmufil1vvo_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,15.066667,29.402655,443,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,61,derived_pre_accident_until=2.067;weak_negative=true
bUn3nfDgLEs_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/bUn3nfDgLEs_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,30.0,29.933333,898,880,720,test,Mississippi,Mississippi::signalized_intersection,95,275,accident_time=5.167;type=head-on
bUn3nfDgLEs_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/bUn3nfDgLEs_00.mp4,ACCIDENT-real,head-on,non_accident,0,weak_clip_pre_event,30.0,29.933333,898,880,720,test,Mississippi,Mississippi::signalized_intersection,0,65,derived_pre_accident_until=2.167;weak_negative=true
4geYk_miUzo_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/4geYk_miUzo_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.0,29.766667,893,960,720,test,Mississippi,Mississippi::highway,27,206,accident_time=2.9333329999999997;type=rear-end
4Bde0lYQ4mg_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/4Bde0lYQ4mg_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.041667,14.979196,450,880,720,test,Mississippi,Mississippi::signalized_intersection,14,104,accident_time=2.958;type=t-bone
0PrAtifCwjg_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/0PrAtifCwjg_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,30.033333,24.372919,732,880,720,test,Mississippi,Mississippi::signalized_intersection,63,209,accident_time=4.6;type=head-on
0PrAtifCwjg_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/0PrAtifCwjg_00.mp4,ACCIDENT-real,head-on,non_accident,0,weak_clip_pre_event,30.033333,24.372919,732,880,720,test,Mississippi,Mississippi::signalized_intersection,0,39,derived_pre_accident_until=1.600;weak_negative=true
xUocvk0m-mc_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/xUocvk0m-mc_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.033333,29.933407,899,880,720,test,Mississippi,Mississippi::grade_separated_intersection,168,348,accident_time=7.633;type=single
xUocvk0m-mc_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/xUocvk0m-mc_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.033333,29.933407,899,880,720,test,Mississippi,Mississippi::grade_separated_intersection,0,139,derived_pre_accident_until=4.633;weak_negative=true
jNzHFeCP2DU_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/jNzHFeCP2DU_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,6.76,25.0,169,900,720,test,Mississippi,Mississippi::signalized_intersection,36,169,accident_time=3.44;type=t-bone
jhkWGmAajmE_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/jhkWGmAajmE_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,25.119071,15.008517,377,854,384,train,Virginia,Virginia::highway,58,148,accident_time=5.872;type=single
jhkWGmAajmE_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/jhkWGmAajmE_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,25.119071,15.008517,377,854,384,train,Virginia,Virginia::highway,0,43,derived_pre_accident_until=2.872;weak_negative=true
gpRtEfxMkYc_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/gpRtEfxMkYc_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.041667,14.979196,450,960,720,test,Virginia,Virginia::highway,42,132,accident_time=4.833;type=t-bone
gpRtEfxMkYc_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/gpRtEfxMkYc_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.041667,14.979196,450,960,720,test,Virginia,Virginia::highway,0,27,derived_pre_accident_until=1.833;weak_negative=true
R69Y-qYAuis_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/R69Y-qYAuis_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,30.0,14.966667,449,1280,720,test,Virginia,Virginia::highway,55,145,accident_time=5.667;type=sideswipe
R69Y-qYAuis_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/R69Y-qYAuis_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,30.0,14.966667,449,1280,720,test,Virginia,Virginia::highway,0,40,derived_pre_accident_until=2.667;weak_negative=true
ZTLYOhzf8Jw_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ZTLYOhzf8Jw_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,20.7,14.927536,309,1920,1080,train,Virginia,Virginia::highway,41,131,accident_time=4.733;type=rear-end
ZTLYOhzf8Jw_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ZTLYOhzf8Jw_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,20.7,14.927536,309,1920,1080,train,Virginia,Virginia::highway,0,26,derived_pre_accident_until=1.733;weak_negative=true
QX2MmlSq2AQ_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/QX2MmlSq2AQ_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,27.033333,14.981504,405,1584,1080,test,New_York,New_York::highway,5,95,accident_time=2.3670000000000004;type=sideswipe
Ns30XeulhHo_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Ns30XeulhHo_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,7.96,19.221106,153,1920,1080,test,World,World::tunnel,87,153,accident_time=6.52;type=single
Ns30XeulhHo_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Ns30XeulhHo_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,7.96,19.221106,153,1920,1080,test,World,World::tunnel,0,68,derived_pre_accident_until=3.520;weak_negative=true
